t,x,y,z,dx,dy,dz
0.0,-2.592282691932624,-4.614021504139068,-3.524501910570868,-52.67979397381361,-124.78724805409684,55.51808408911556
0.1,-7.860262089313985,-17.09274630954875,2.027306498340688,-86.34384918850387,-121.64258107832853,191.8408400830258
0.2,-19.861052529633398,-28.942537719804776,34.84366610603429,-21.19901198939661,121.01442043735474,216.48737984633854
0.30000000000000004,-12.100064487193308,7.110137777922198,45.324782467608394,112.02734416093094,200.63182589339806,-15.59680181202486
0.4,2.54441630255279,11.183827458874838,31.72430574362932,96.63865171675153,10.140708501942184,-80.97421480883935
0.5,7.227665856157,9.138279478310634,29.12993950584052,26.84484726551779,-16.657531905094476,-18.579702182486635
0.6000000000000001,7.913385755656348,7.852321077855942,28.008365307131992,2.490913516058413,-7.713647666044756,-12.200281675881186
0.7000000000000001,7.725848559368683,7.595549945101683,26.689883170664285,-0.35911679102894833,1.868119591910169,-11.084503050202539
0.8,7.841562397450558,8.225944996237976,25.791464697091484,3.5354769820535425,7.796229018017384,-3.5711596328567374
0.9,8.432943955779391,9.15479574870516,25.975651244092937,6.145207615550405,6.394896613825027,6.875554256709915
1.0,9.07060392056064,9.504924319002981,27.166575548433467,3.4874671353307107,-1.7963861513544899,11.213193996659179
1.1,9.130437382845534,8.795518518434262,28.218290043424773,-2.7395245334134444,-8.70046883226474,4.223665183872161
1.2000000000000002,8.52269901387795,7.764830552550033,28.0113085852079,-6.273190604293615,-6.748472801611087,-6.899932826319191
1.3,7.875799261986811,7.445823958112045,26.838303478160935,-3.714930838981152,1.3134920765979397,-11.066796802901724
1.4000000000000001,7.77971284608172,8.027528967869621,25.797949224627555,2.141871702690854,7.924766441759341,-5.310692968413289
1.5,8.304173602524981,9.030777246463913,25.776164884478277,6.18093685868307,7.778451829080719,5.576491303927362
1.6,9.015900217818334,9.583219333685765,26.913247485413027,4.579897892700329,-0.11161743315280859,11.993280751618034
1.7000000000000002,9.220153181065047,9.008453759833351,28.174821034801884,-1.7605593288089594,-8.530329910419594,6.491497443912095
1.8,8.663788352056542,7.877153351601846,28.211546974195446,-6.465100061342577,-8.20858977897553,-5.5318571514475146
1.9000000000000001,7.927133168796532,7.366735804038245,27.06844960451238,-4.814638894178049,-0.20560781775393,-11.753417724744022
2.0,7.7008605732209325,7.83603178805106,25.860863429246642,1.156452197668738,7.543331263746222,-7.329310789019043
2.1,8.15842360833028,8.87540205678749,25.602587446708572,6.148488707399684,8.944577579258016,3.85108026929748
2.2,8.93055831470087,9.624947303902664,26.631079483106138,5.659391555255562,1.7704633493105604,12.357947619104905
2.3000000000000003,9.290301919381392,9.229494726649602,28.074176970529553,-0.5650761723880926,-7.971859325115362,8.809695819646084
2.4000000000000004,8.81754308022325,8.030575438879591,28.393018647035355,-6.422709784961667,-9.571091444918126,-3.737272830599281
2.5,8.005759962389059,7.315276437665976,27.326722404409697,-5.892031956668866,-1.9362119045811443,-12.114428558584649
2.6,7.639136688889478,7.643333057963362,25.970132935318425,0.004617227219290143,6.862269375917367,-9.33186085572121
2.7,8.006683407832917,8.68773031284945,25.460350233265455,5.884244206017586,9.895785082817232,1.7876393831179094
2.8000000000000003,8.815985530092995,9.622490074526809,26.327660811942007,6.640632649217499,3.8044476758169843,12.251095139729209
2.9000000000000004,9.334809937676416,9.448619848012846,27.910569261211297,0.817479562815917,-6.979181778191688,11.08104827000286
3.0,8.979481442656178,8.226653718888471,28.54387046594258,-6.106659846724654,-10.75235348674131,-1.5100236672519785
3.1,8.113477968331486,7.298149150664584,27.6085645277609,-6.90166936868537,-3.8573963605113137,-12.078464277688443
3.2,7.599147568919104,7.455174446786208,26.12817761040489,-1.299362404107094,5.865119511129193,-11.251878247917872
3.3000000000000003,7.853605487510067,8.471173052890423,25.358188878177327,5.369949955465998,10.57544124282145,-0.5724478143305944
3.4000000000000004,8.673137560012304,9.570262695350499,26.01368804753877,7.468341114249832,5.9131603152269285,11.613327024610154
3.5,9.347273710360033,9.653805115935809,27.680854283099357,2.3513761044013126,-5.526127021788376,13.184557712380425
3.6,9.143412780892566,8.465037290992823,28.650599590014856,-5.479902018862841,-11.65575933772681,1.1333449278319563
3.7,8.251293306587465,7.322653248390447,27.90752326866575,-7.788674310371029,-5.935279760592316,-11.570433756262748
3.8000000000000003,7.5856779188183605,7.27798133887436,26.336512838762307,-2.734286857501904,4.538206060792831,-13.01573066560719
3.9000000000000004,7.704435935087084,8.230294460549013,25.30437713554431,4.5930708393631825,10.932779925757163,-3.1739213492871343
4.0,8.504292086690997,9.464537324025793,25.70172856890488,8.086999914323213,8.005007477751791,10.40411950356825
4.1000000000000005,9.321835917951727,9.831295956099371,27.38520103625796,3.985746764077538,-3.609673832082212,14.982924730403777
4.2,9.301441439506505,8.74260255760935,28.698313514985635,-4.513633728847228,-12.17363907862663,4.14774892219457
4.3,8.419109172182281,7.396568140374045,28.214750820696874,-8.488945304106785,-8.117994988468302,-10.513620237600616
4.4,7.6036523786851475,7.11900355991569,26.595589467465512,-4.270612508756901,2.870606482324445,-14.541041283420952
4.5,7.564986670430901,7.970689436838934,25.306542564012684,3.547092739607507,10.92395565378193,-5.9491956076205454
4.6000000000000005,8.313070926606649,9.303794690672076,25.405750345941403,8.443447010395424,9.978229968994071,8.606770597123194
4.7,9.253676072509986,9.966335430637749,27.027896683437323,5.6545123764960525,-1.256327330767153,16.32818576033479
4.800000000000001,9.44397340190586,9.052529224518645,28.67138749800836,-3.191978333867791,-12.19232896470459,7.4525470631430935
4.9,8.615280405736428,7.52786963769683,28.51840609606594,-8.929618930662828,-10.329954577187172,-8.834193755616617
5.0,7.658049615773294,6.986538309081211,26.904548746885038,-5.868238999554629,0.8550650867842924,-15.734348773584639
5.1000000000000005,7.441632605825502,7.698882655053689,25.371536341349014,2.231800063279783,10.51188412476399,-8.819908577266418
5.2,8.10440962842925,9.088915134034009,25.140567031431754,8.489403796248256,11.726557195542266,6.23201971588907
5.300000000000001,9.139513365075153,10.044194094162142,26.617940284526828,7.277483583661706,1.4724185299551884,17.070074510342348
5.4,9.559906345161592,9.383398840025047,28.554581933500224,-1.5172831578504464,-11.600198010738083,10.925173909754733
5.5,8.836056733505064,7.7241544920145255,28.802975066477774,-9.030821584246853,-12.465836274652368,-6.468744297115361
5.6000000000000005,7.753742028312221,6.890231585094573,27.26083307407715,-7.473574969144239,-1.5093223156822066,-16.4881537666062
5.7,7.341341739676216,7.422290028878084,25.505344313156534,0.6537542201224467,9.664811531515086,-11.697846177454263
5.800000000000001,7.88449287233671,8.82319389139759,24.9212638385863,8.183640596328633,13.14566254287314,3.3197328514905244
5.9,8.978069858941943,10.051422537452712,26.16929088345464,8.762868768679967,4.476617094398643,17.067162432412548
6.0,9.637066626072704,9.718517310277319,28.33469632506881,0.48429115892751007,-10.298964182896627,14.39652823865977
6.1000000000000005,9.074928090727445,7.9916297008733865,29.048596531186593,-8.709280923760705,-14.385395297358755,-3.375603221091392
6.2,7.895210441320563,6.8414382508055676,27.65957568085053,-9.015949088703112,-4.211696940683773,-16.677922792986397
6.300000000000001,7.2717382729868225,7.149290312736632,25.713011972589314,-1.172638058117661,8.35378900499776,-14.484516437119037
6.4,7.660682829697031,8.51219605180512,24.762672393426723,7.493512598438712,14.139458158268727,-0.061702060678978654
6.5,8.770440792674565,9.977181944390377,25.700671560453518,10.011289378178638,7.617717786760609,16.200373522774196
6.6000000000000005,9.662940705332758,10.035739609157242,28.002747097981562,2.757410266095155,-8.218362110858779,17.649529312011403
6.7,9.321922845893596,8.333509522218622,29.2305774228558,-7.8843933332807214,-15.910787083569312,0.4495994116212465
6.800000000000001,8.086062038676614,6.853582192443379,28.09266698030581,-10.403672270525467,-7.2202364251929385,-16.16020566716097
6.9,7.241188391788502,6.889462237180034,25.998536289423605,-3.222936914681571,6.549577730057492,-17.06857096263075
7.0,7.4414746557403,8.163497738454877,24.67895278777966,6.395707380357245,14.624997987882535,-3.818174808089161
7.1000000000000005,8.520329867859951,9.81446183475654,25.234901327805773,10.921176290454463,10.723061380383339,14.387763613420876
7.2,9.625709913831193,10.308110014531545,27.556505510463836,5.213197614221761,-5.333808371249713,20.42261779196517
7.300000000000001,9.562969390704303,8.747700160506598,29.319424886198806,-6.48727202898951,-16.82862498316219,4.954328562433865
7.4,8.32825550803329,6.942385017899107,28.54737122295061,-11.520444765877143,-10.468236748380443,-14.773883499721663
7.5,7.258880437528875,6.6540528108305095,26.364648186254474,-5.458689839911153,4.220018079852665,-19.32025463648703
7.6000000000000005,7.23651754005106,7.78638863386964,24.683320295653203,4.8762558319316,14.534672259729454,-7.834142925722034
7.7,8.234131603915195,9.5609872627764,24.797819601110067,11.395088853345609,13.595936083814273,11.59858789417262
7.800000000000001,9.515535310720182,10.505575850632495,27.003037874487728,7.72691030913875,-1.6859764688491907,22.42038523588164
7.9,9.779513665742945,9.223791969006562,29.281896648286395,-4.4730938111726815,-16.89936448874466,10.006626287439477
8.0,8.620916548485646,7.125702952883563,29.004363131975623,-12.223368610081286,-13.835193071895095,-12.347673356908064
8.1,7.334839943726688,6.456753354627543,26.812361976904782,-7.820878201871269,1.329671111662134,-21.08218856711826
8.200000000000001,7.056740908111392,7.3916371752159895,24.78792541855197,2.9301884864245142,13.814536548932027,-11.977009403444896
8.3,7.92087764101159,9.219660664413949,24.416960096215803,11.346110317590083,16.031048870499564,7.863928072334918
8.4,9.325962971629409,10.597846949315903,26.360711033018955,10.138996585087416,2.600111351035004,23.33377058393893
8.5,9.948676958029074,9.73968293462095,29.08371421300359,-1.8366820512953286,-15.87671362000488,15.372024270785616
8.6,8.958626561370343,7.422504225314927,29.435115887176078,-12.344556670394251,-17.12410352062154,-8.718135950100425
8.700000000000001,7.4797656239502235,6.314862230496642,27.340087022983504,-10.220020818484702,-2.1552767278752594,-22.156277820367976
8.8,6.914622397673402,6.991448879739875,25.003860323102483,0.5616935444947568,12.4180494112613,-16.09945740015771
8.9,7.592104332849175,8.798472112748902,24.12019554295196,10.703146360229944,17.83355342661497,3.2809717929266924
9.0,9.055251669719391,10.55815956506287,25.66005468168782,12.260995419972422,7.300908929077137,22.871808418067765
9.1,10.04430341684366,10.25865389856433,28.694557226565514,1.3693594640309037,-13.53964376261426,20.693690372859024
9.200000000000001,9.329123562525572,7.850230812540017,29.798792756259626,-11.69911769653286,-20.03886995014448,-3.7629896440775035
9.3,7.7044798775370875,6.250879908535433,27.941959297750014,-12.52250158269001,-6.2521965999463625,-22.287872710587298
9.4,6.82462324598757,6.599791492550745,25.341218214142167,-2.213700355091026,10.295240993684747,-20.036838554479832
9.5,7.261739806518882,8.309928107272382,23.934591586854047,9.413866575816717,18.83773329444388,-1.9910797037155525
9.600000000000001,8.707396561150913,10.36733815143952,24.943002273399056,13.887398285433088,12.091940310764029,20.80481212174389
9.700000000000001,10.0392194636055,10.728316169425188,28.095554011202825,5.015671243437563,-9.739210721641562,25.48165176998827
9.8,9.710530809838426,8.419496007111208,30.03933262739671,-10.102908518487315,-22.169354106904926,2.5463785551447415
9.9,8.018637759908037,6.294445348044203,28.604829722231774,-16.91893049930389,-21.250506590670053,-14.34502905164937
