t,x,y,z,dx,dy,dz
0.0,-2.399487428702636,-0.3102402124980692,-3.5245019105708675,-12.473371740716347,-74.12218731000401,17.84933661039367
0.1,-3.646824602774271,-7.72245894349847,-1.7395682495315001,-45.415353226222244,-116.17932347910441,62.28688590775421
0.2,-11.482558073947086,-23.546104908318952,8.932875270979975,-85.59063435377269,-51.84984032863646,245.82100779375267
0.30000000000000004,-20.764951473528807,-18.092427009225762,47.42463330921903,26.747991368680218,170.01935292882854,148.90735678588175
0.4,-6.132959800211042,10.457765677446755,38.71434662815633,126.37477458161031,140.85180074778137,-87.41396595297654
0.5,4.5100034427932565,10.077933140330513,29.941840118623723,67.95736866720377,-8.980085198385623,-53.03324549952586
0.6000000000000001,7.458513933229713,8.66174863776963,28.107697528251155,17.330686549704488,-9.85567557798281,-13.577374432454938
0.7000000000000001,7.976140752734154,8.106798024733951,27.226365232132736,3.0415375295312908,-2.2924802166880642,-7.708806855036325
0.8,8.066821439135971,8.203252594432017,26.56593615724389,1.6669548298350323,2.6985462176930852,-4.161811763271963
0.9,8.30953171870116,8.646507268272568,26.394002879478343,2.9832717229433214,3.8821682030442783,1.2526008122341992
1.0,8.663475783724635,8.979686235040873,26.81645631969073,2.647018305202664,0.9647373302882389,5.222885134878865
1.1,8.838935379741693,8.839454734330216,27.438579906454116,-0.008848352814530003,-3.198387216560743,4.074711895273371
1.2000000000000002,8.66170611316173,8.340008791728724,27.631398698745404,-2.6586429708255555,-4.27824024550115,-1.154053107004831
1.3,8.307206785576582,7.983806685229986,27.20776928505315,-2.718262184697,-1.232816736909923,-5.227905782136322
1.4000000000000001,8.11805367622233,8.09344544434674,26.58581754231814,-0.2101330376164423,2.887310286690159,-4.389290777523236
1.5,8.265180178053294,8.561268742568018,26.329911129548503,2.5153224828477327,4.416383239814801,0.5432289365368881
1.6,8.621118172791876,8.9767220923097,26.694463329625517,2.952565176011257,1.806386512981888,5.199467187230145
1.7000000000000002,8.855693213255545,8.922546045164395,27.36980456699453,0.5244882386847483,-2.7678187777800023,4.949140303654751
1.8,8.726015820528826,8.4231583367537,27.684291390356467,-2.500672157889534,-4.685636229730545,-0.22171051612199122
1.9000000000000001,8.355558781677638,7.985418799218286,27.325462463770133,-3.1022627878679643,-2.034682291187453,-5.133178083990817
2.0,8.105563262955233,8.016221878516209,26.657655773558304,-0.762938966594815,2.4332970385815544,-5.178486418869763
2.1,8.202970988358675,8.472078206934597,26.28976517999618,2.2931267182363513,4.709076227002962,-0.43380262336420117
2.2,8.564188606602503,8.958037123916801,26.570895248885464,3.285449160970435,2.6423941445428323,4.948722669262917
2.3000000000000003,8.860060820552762,9.000557035843164,27.279509713848764,1.127236476959288,-2.192486797177642,5.745550028415156
2.4000000000000004,8.78963590199436,8.519539764481273,27.720005254568495,-2.228860249562521,-4.984076589120248,0.8382154787555507
2.5,8.414288770640258,8.003741718019114,27.447152809599874,-3.4290848395590423,-2.8748327689944775,-4.8552905669124335
2.6,8.103818934082552,7.944573210682377,26.748947141186008,-1.3585615915017701,1.847041524668338,-5.895090185520093
2.7,8.142576452339904,8.373150022952782,26.268134772495856,1.9697506003025556,4.880239528281938,-1.5071666147580842
2.8000000000000003,8.497769054143063,8.920621116338765,26.44751381823439,3.5446884464266937,3.4809385547784277,4.497377089332897
2.9000000000000004,8.851514141625243,9.069337733908467,27.167610190362435,1.7632721827949993,-1.4661273084702042,6.435067100955898
3.0,8.850423490702063,8.627395654644724,27.73452723842557,-1.8430663779925371,-5.143811754636394,2.008223181564439
3.1,8.482900866026736,8.040575382981189,27.569254826675323,-3.680681200317011,-3.730223840387681,-4.376509998873814
3.2,8.114287250638661,7.881350886567188,26.859225238650808,-1.9838788241378857,1.1297569175651745,-6.507620238654184
3.3000000000000003,8.086125101199158,8.266526766494223,26.267730778944486,1.5436741214505911,4.911945333526249,-2.6529695514566853
3.4000000000000004,8.42302207492878,8.863739953272438,26.32863132835947,3.7130442881314973,4.292369242770757,3.838813281108422
3.5,8.828733958825458,9.125000615048375,27.03549343516617,2.413305106297843,-0.5972637355647237,6.977588637516643
3.6,8.905683096188348,8.744287206159493,27.7241490558628,-1.3417822779404798,-5.137769374177212,3.2605108182028353
3.7,8.560377503237362,8.097446740212932,27.687595598806737,-3.837147419032245,-4.573567804683818,-3.6835895973185373
3.8000000000000003,8.138253612381899,7.829573645222729,26.987431136399092,-2.622552898753945,0.286016463649732,-6.983392891583282
3.9000000000000004,8.035866923486573,8.154650032942879,26.29091702049008,1.0162521894063747,4.78852801095059,-3.842973251897348
4.0,8.341504050263174,8.787279247412847,26.218836486019622,3.774576656765314,5.045239201663776,2.973198248249176
4.1000000000000005,8.790782254839636,9.163697873275634,26.885556670139916,3.0550685637595176,0.3983273916441288,7.333559388383577
4.2,8.952517763015077,8.866944725741673,27.685548363696338,-0.7279319469485124,-4.941234606290523,4.559173873955569
4.3,8.645195865449933,8.17545095201753,27.79739144493103,-3.8787029631265213,-5.372765109405524,-2.768551658565208
4.4,8.176777170389773,7.792391703860568,27.131838031983296,-3.255277229717546,-0.6755995796415792,-7.288805832814216
4.5,7.994140419506424,8.040331036089214,26.339630278368187,0.391859768971754,4.496948141947081,-5.044915525872433
4.6000000000000005,8.255149124184124,8.691781332249985,26.12285492680881,3.715221495205965,5.707417231228913,1.907994026986426
4.7,8.737184718547617,9.181814482334996,26.721229083765472,3.663885297434595,1.497384444331189,7.46587517887999
4.800000000000001,8.987926183671043,8.991258221116222,27.616029962584808,-0.00952131211343854,-4.533612141128476,5.860287542160378
4.9,8.73528045612493,8.275092054109301,27.893286592197548,-3.7865458626237114,-6.091046922795416,-1.6302713980246608
5.0,8.2306170111463,7.773048836557139,27.289975682979875,-3.8597389356809853,-1.7418307276618794,-7.389897074307452
5.1000000000000005,7.963332668988732,7.926725908576925,26.415307177336057,-0.3218728456429343,4.0270352682120425,-6.222852505333805
5.2,8.166242442017714,8.578455890199548,26.045405181913114,3.5233303483043255,6.247215259171437,0.658164018119205
5.300000000000001,8.667998738649597,9.176168960411212,26.5469399809599,4.213412748434235,2.6693420184866667,7.341914878729767
5.4,9.00892499170456,9.112324293896881,27.513788157659068,0.7998584899146621,-3.9003547997229315,7.112477588632604
5.5,8.82797043663253,8.396098000466626,27.96943549868642,-3.5438960118086182,-6.687482623942054,-0.2762112044120002
5.6000000000000005,8.300145789342837,7.77482776910847,27.458545916776668,-4.410674379725892,-2.8939023045033885,-7.253115114906965
5.7,7.945835560687351,7.817317539565948,26.518812475705026,-1.1137963334341006,3.37169367339079,-7.33744165531407
5.800000000000001,8.077386522656017,8.449166503786628,25.991057585713854,3.190135195943853,6.634443426777796,-0.7539105285136394
5.9,8.583862599876122,9.144206224921508,26.368030370002298,4.676531576731158,3.8769746976241137,6.93557899942661
6.0,9.012692838002248,9.224561443311451,27.378173385599176,1.6807369757991886,-3.0349473582330067,8.258065632327867
6.1000000000000005,8.92000999503596,8.537216753274906,28.01964349646787,-3.137215709595216,-7.117961807948721,1.2757856282966884
6.2,8.385249696083205,7.800969081721707,27.633330511258514,-4.880070787135358,-4.106551945040464,-6.846399414767248
6.300000000000001,7.943995837608888,7.7159063642668135,26.650363613514422,-1.9689296959043423,2.527148271294015,-8.34613904195951
6.4,7.991463756902337,8.30639873598051,25.96410270286661,2.710135979013737,6.8413011288118275,-2.298761588271976
6.5,8.486023033411636,9.084166590029179,26.190611295860027,5.026330260448009,5.07751029653714,6.229188774057821
6.6000000000000005,8.996729808991939,9.321900795287938,27.209940457678176,2.6077406464766906,-1.9407986707736402,9.234846726413934
6.7,9.007571162706974,8.696006855874451,28.037580641142814,-2.5575743807560603,-7.336747044539833,2.995778202552728
6.800000000000001,8.485214932840726,7.854551386379971,27.80909609818872,-5.23757916666419,-5.34698131107004,-6.140679334957966
6.9,7.960055329374136,7.626610593660443,26.80944477415122,-2.8680858301528245,1.4933315823984517,-9.203313122127259
7.0,7.911597766810162,8.153217702859662,25.96843347376327,2.0814257091362975,6.843031214236506,-3.9403339938842485
7.1000000000000005,8.376340471201395,8.995216836507744,26.02137797537437,5.237125776622258,6.2241679687300255,5.215091546272159
7.2,8.959022922134613,9.398051296605667,27.0114517830177,3.549891768260993,-0.6328635655304016,9.978516141878124
7.300000000000001,9.086318824853594,8.868644123401664,28.017081203749996,-1.8020996950793666,-7.298663197569484,4.840269738576524
7.4,8.59860298311874,7.93831865709177,27.979505730733006,-5.451212316431389,-6.573852494689527,-5.111894369308736
7.5,7.996076361567316,7.553873624463758,26.99470232988825,-3.7874369578344824,0.2745302782071102,-9.860317845975217
7.6000000000000005,7.841115591551843,7.993224712733192,26.007442161537963,1.3059870690213193,6.618298973346901,-5.636543643823089
7.7,8.25727377537158,8.877533419133139,25.86739360112363,5.285453579862183,7.26801782264181,3.8968302003906885
7.800000000000001,8.89820630752428,9.446828277261554,26.7868082016161,4.471264403779136,0.8612064084578641,10.425706845013867
7.9,9.151526656127407,9.049774700824711,27.952534970126404,-0.8754308943512079,-6.961941019894713,6.751227449315191
