t,x,y,dx,dy
0.0,4.860707750304011,11.5069474930959,-10.617564554923025,-0.5841702411546379
0.1,3.798951294811708,11.448530468980437,-8.768121727881768,-0.7562238223247242
0.2,3.107083404727657,11.355702728630956,-6.000661599330727,-1.07375029143987
0.30000000000000004,2.5988189749455626,11.233780410692463,-4.557464513219218,-1.3486065881944143
0.4,2.1955905020838133,11.085981410992073,-3.700583359458519,-1.598757041367449
0.5,1.8587023030538588,10.914029002418973,-3.1414702062009545,-1.8372817777980277
0.6000000000000001,1.5672964608436224,10.718525055432467,-2.7447288924058997,-2.073928379738179
0.7000000000000001,1.3097565245726788,10.499243326471337,-2.4369777984544094,-2.3153713896389583
0.8,1.0799009011527405,10.255450777504675,-2.1734746539139502,-2.5644471629992616
0.9,0.8750615937898887,9.986353893871485,-1.925259133870894,-2.818548170016193
1.0,0.6948490743785617,9.691741143501437,-1.6751627521137402,-3.0677842301624825
1.1,0.5400290433671406,9.372797047838988,-1.4176261042614937,-3.2943774285665484
1.2000000000000002,0.41132385352626294,9.032865657788127,-1.1584783755063799,-3.4752968040819976
1.3,0.30833336826586466,8.677737687022589,-0.9116206211327325,-3.588864132185572
1.4000000000000001,0.22899972929971643,8.315092831351013,-0.6924115466226449,-3.6227183542153796
1.5,0.16985105894133568,7.953194016179513,-0.5111181420639765,-3.578238839506893
1.6,0.12677610088692112,7.599445063449634,-0.37015582778079,-3.4687246214694456
1.7000000000000002,0.09581989338517767,7.259449091885624,-0.2655669730651351,-3.3133746240651485
1.8,0.0736627062738941,6.9367701386366045,-0.19032085050086542,-3.1312601900477244
1.9000000000000001,0.057755723285004584,6.633197053876079,-0.13707462871477158,-2.9378234160393335
2.0,0.04624778053093978,6.349205455428738,-0.09959628709427785,-2.74393971071758
2.1,0.03783646586614901,6.084409111732563,-0.07314131416836421,-2.5564549668237735
2.2,0.03161951769726694,5.837914462063983,-0.054308276599416005,-2.3792076432899245
2.3000000000000003,0.026974810546265812,5.608567583074578,-0.040735223864439056,-2.2140063159100754
2.4000000000000004,0.023472472924379126,5.395113198881968,-0.030805729803510193,-2.0613837333299934
2.5,0.020813664585563774,5.196290836408579,-0.02341751824280272,-1.9211194493989892
2.6,0.018788969275818582,5.01088930900217,-0.017816258852696998,-1.7925798035876594
2.7,0.017250412815024374,4.837774875691047,-0.013481425960492985,-1.674929653509123
2.8000000000000003,0.016092684083719985,4.675903378300346,-0.010049569948452032,-1.5672594991954414
2.9000000000000004,0.015240498825333968,4.524322975851959,-0.0072631452816045335,-1.468658834635872
3.0,0.014640055027399079,4.382171611373171,-0.004936368830426186,-1.3782561784193925
3.1,0.01425322505924873,4.2486717401680805,-0.002932302317665862,-1.2952388774333423
3.2,0.014053594563865906,4.123123835886503,-0.0011473067767568419,-1.218860888751614
3.3000000000000003,0.014023763703897362,4.004899562417758,0.0004996594108203946,-1.1484436059639536
