t,x,y,dx,dy
0.0,5.603272452842469,1.8551204022395,-2.3372583009204106,5.579508286137968
0.1,5.369546622750428,2.413071230853297,-2.0811067506682956,5.510662761954206
0.2,5.18705110270881,2.9572529546303414,-1.527380023529723,5.3774047912921885
0.30000000000000004,5.064070618044483,3.4885521891117346,-0.9641011731894222,5.249919804024037
0.4,4.994230868070925,4.007236915435149,-0.5227329695209448,5.124194316128361
0.5,4.959524024140294,4.513391052337407,-0.29122460778225445,4.9997881372583475
0.6000000000000001,4.935985946514474,5.007194542886818,-0.29726494490813327,4.877494923543555
0.7000000000000001,4.900071035158668,5.488890037046118,-0.5100236475583886,4.757203848522997
0.8,4.833981217002797,5.958635312591418,-0.8559928153184782,4.6379832395120335
0.9,4.728872472094972,6.4164866849485245,-1.2419434454004197,4.51967775514992
1.0,4.585592527922713,6.862570863621402,-1.5780614620526556,4.404205966024346
1.1,4.413260179684441,7.297327878153394,-1.7956155645511984,4.295431761488602
1.2000000000000002,4.226469415012473,7.721657215919122,-1.856125210785149,4.197627728421236
1.3,4.042035137527411,8.13685342383764,-1.7524253280238034,4.113336288272875
1.4000000000000001,3.8759843494077124,8.544324473573697,-1.5044479632731589,4.041759653935548
1.5,3.7411455448727793,8.94520535462475,-1.1526572145741576,3.9786957328171724
1.6,3.645452906492881,9.340063620137132,-0.7505056523788167,3.918338922516904
1.7000000000000002,3.591044414397016,9.728873139128131,-0.3559770407152363,3.856046195723648
1.8,3.5742574983498336,10.111272859281861,-0.02257859457181599,3.7902750222056447
1.9000000000000001,3.5865286954826527,10.48692814356926,0.20864289332972463,3.722414065628694
2.0,3.6159860770157786,10.8557556724076,0.3141728701573543,3.6549058401519208
2.1,3.6493632695141236,11.217909311599644,0.2894415283374596,3.5892486059650786
2.2,3.6738743826832705,11.573605393600616,0.14719085708419843,3.525148910756357
2.3000000000000003,3.6788014409309633,11.922939093750916,-0.08614494030215303,3.4609770814268614
2.4000000000000004,3.65664539462284,12.265800809885988,-0.3752516595266231,3.394905341410155
2.5,3.6037511090256387,12.601920162032947,-0.6813496110700235,3.326018898643941
2.6,3.520375472408835,12.931004589614776,-0.9674960891181228,3.254968390321702
2.7,3.410251891202014,13.252913840097287,-1.2029099007469313,3.1840358728058593
2.8000000000000003,3.279793492259449,13.567811764175948,-1.365615529229256,3.11668010238904
