t,x,y,dx,dy
0.0,0.3573007050358039,0.2166979323670089,0.2173019587005759,0.007518503620519701
0.1,0.3790309009058615,0.21744978272906088,0.21694882711816826,-0.007513892329734789
0.2,0.40069047045943756,0.21519515390106195,0.21460249952541782,-0.040326776241972895
0.30000000000000004,0.42195140081094507,0.2093844274806663,0.20869923813927327,-0.07866070000942749
0.4,0.4424303180872922,0.19946301389917645,0.19868751229801418,-0.12247409936590473
0.5,0.4616889032705479,0.18488960760748535,0.18402880042845793,-0.1715512660306001
0.6000000000000001,0.4792360781729838,0.16515276069305643,0.1642135176663534,-0.22553848313554142
0.7000000000000001,0.4945316068038186,0.13978191098037707,0.13877130080416994,-0.2840216848970462
0.8,0.5069903383338178,0.10834842371364718,0.1072712976549095,-0.34664879504207463
0.9,0.5159858663348005,0.07045215197196214,0.06930805828299968,-0.4132945489469521
1.0,0.5208519499904177,0.02568951392425675,0.024469089579859382,-0.48426099886714297
1.1,0.5208796842507724,-0.026400047801466466,-0.027719055326926312,-0.5605048497947804
1.2000000000000002,0.5153081389250325,-0.08641145603469935,-0.08786843911951447,-0.643884199523414
1.3,0.5033059964268695,-0.15517688770614926,-0.15683287710441252,-0.7374209666501617
1.4000000000000001,0.48394156350414996,-0.2338956493647317,-0.23583801242625435,-0.8455764172366845
1.5,0.4561383939416186,-0.3242921711534862,-0.3266390863493346,-0.9745244742933887
1.6,0.41861374623428305,-0.42880054422340946,-0.4317035749335027,-1.132357063724485
1.7000000000000002,0.36979767895491805,-0.5507635838983832,-0.5544034198361716,-1.3290171903090444
1.8,0.3077330622670487,-0.6946039822852184,-0.6991668416395287,-1.5754240201751595
1.9000000000000001,0.2299643106270123,-0.8658483879334151,-0.8714543868245087,-1.8805309111733515
2.0,0.13344218490214696,-1.0707101645198887,-1.0772345314339555,-2.243652195200676
2.1,0.014517404340221174,-1.3145788269735503,-1.3212647657709422,-2.637262620654913
2.2,-0.1308107682520415,-1.5981626886508713,-1.6029245809362402,-2.974456049004964
2.3000000000000003,-0.30606751184702685,-1.9094700367745432,-1.9080465607876256,-3.0637791974795303
2.4000000000000004,-0.5124200804095667,-2.2109185281467774,-2.1970080861298023,-2.591748877900637
