t,x,y,dx,dy
0.0,3.0,3.0,-10.851500883524318,-7.614618683708829
0.1,1.9148499116475681,2.238538131629117,-7.725871117515598,-5.559897528699962
0.2,1.4548257764968804,1.8880204942600074,-3.5477732491071,-2.7362288902446816
0.30000000000000004,1.205295261826148,1.6912923535801807,-2.0213683683896155,-1.5933097181902345
0.4,1.0505521028189573,1.5693585506219605,-1.296667438499448,-1.0087070544649246
0.5,0.9459617741262585,1.4895509426871958,-0.89896478179252,-0.6677141094119576
0.6000000000000001,0.8707591464604533,1.435815728739569,-0.6597590400770753,-0.4512074907010155
0.7000000000000001,0.8140099661108434,1.3993094445469927,-0.5066668383015172,-0.30534020505455395
0.8,0.7694257788001498,1.3747476877286582,-0.4043271880692412,-0.2026708954158818
0.9,0.7331445284969952,1.3587752654638163,-0.333768223632967,-0.1279373281933871
1.0,0.7026721340735564,1.3491602220899808,-0.2840530956275733,-0.07206371619967844
1.1,0.6763339093714805,1.3443625222238806,-0.2485072400961552,-0.029360250828570633
1.2000000000000002,0.6529706860543254,1.3432881719242666,-0.22286433204551537,0.003895240007215639
1.3,0.6317610429623775,1.3451415702253238,-0.20429121273904005,0.030223579588385396
1.4000000000000001,0.6121124435065174,1.3493328878419437,-0.19084556367431948,0.05138094567286533
1.5,0.5935919302275136,1.3554177593598968,-0.1811596706435703,0.06861923939693204
1.6,0.5758805093778033,1.3630567357213301,-0.17424837347639388,0.08284748294618782
1.7000000000000002,0.5587422555322348,1.3719872559491344,-0.16938822983811164,0.09473533450365057
1.8,0.542002863410181,1.3820038026220602,-0.16603908753894558,0.10478151174341699
1.9000000000000001,0.5255344380244457,1.3929435582978178,-0.1637917751499096,0.1133602523904953
2.0,0.5092445083801991,1.4046758531001593,-0.16233237391803934,0.12075363086348712
2.1,0.4930679632408378,1.4170942844705152,-0.16141731125763586,0.12717452928634354
2.2,0.4769610461286719,1.430110758957428,-0.16085569707787184,0.13278328873312706
2.3000000000000003,0.4608968238252634,1.4436509422171406,-0.16049661990903769,0.13769999724913107
2.4000000000000004,0.44486172214686437,1.4576507584072542,-0.16021990981754636,0.14201370931716029
2.5,0.42885284186175415,1.4720536840805727,-0.15992936840961341,0.14578947186463243
2.6,0.4128758484649417,1.4868086527801807,-0.1595477812109558,0.14907375975932946
2.7,0.396943285619563,1.5018684360324386,-0.15901323306082488,0.15189874328427888
2.8000000000000003,0.3810732018527767,1.5171884014370365,-0.15827638370319808,0.15428568780653906
2.9000000000000004,0.3652880088789234,1.5327255735937464,-0.1572984533745747,0.15624770117088405
3.0,0.34961351117786177,1.5484379416712133,-0.15604973215730122,0.1577919845365494
3.1,0.33407806244746313,1.5642839705010563,-0.15450847199955098,0.15892169925664335
3.2,0.3187118167779516,1.580222281522542,-0.1526600528405317,0.1596375308172271
3.3000000000000003,0.3035460518793568,1.5962114766645017,-0.15049633834115478,0.1599390074334095
3.4000000000000004,0.2886125491097206,1.6122100830092239,-0.14801515509566016,0.1598256133964926
3.5,0.27394302086022476,1.6281765993438002,-0.1452198437013083,0.15929772426539368
3.6,0.25956858036945896,1.6440696278623026,-0.14211884194227212,0.15835738150311585
3.7,0.24551925247177034,1.6598480756444234,-0.13872527043273394,0.15700891748631318
3.8000000000000003,0.23182352628291217,1.6754714113595652,-0.1350564998569144,0.15525943750481108
3.9000000000000004,0.21850795250038746,1.6908999631453856,-0.13113368674099055,0.15311916302489736
4.0,0.20559678893471406,1.7060952439645447,-0.12698127162553738,0.15060163978412366
4.1000000000000005,0.19311169817527998,1.7210202911022103,-0.12262643958891081,0.14772381491827136
4.2,0.1810715010169319,1.735640006948199,-0.11809854825451355,0.14450598897094658
4.3,0.16949198852437727,1.7499214888963996,-0.11342853261493188,0.14097165098061026
4.4,0.15838579449394552,1.763834337144321,-0.10864829912861917,0.1371472075582536
4.5,0.14776232869865344,1.7773509304080504,-0.10379012354957681,0.13306161963335894
4.6000000000000005,0.13762776978403016,1.7904466610709928,-0.09888606780846118,0.12874596306751918
4.7,0.1279851151369612,1.8031001230215542,-0.09396743102194051,0.124232931344469
4.800000000000001,0.11883428357964206,1.8152932473398866,-0.08906424848749019,0.11955629985970218
4.9,0.11017226543946317,1.8270113829934946,-0.08420485047587495,0.11475037181882031
5.0,0.10199331348446707,1.8382433217036507,-0.07941548995433825,0.10984942534835396
5.1000000000000005,0.09428916744859552,1.8489812680631654,-0.07472004532085866,0.10488718017028664
5.2,0.08704930442029533,1.859220757737708,-0.07013980103061132,0.0998963001805353
5.300000000000001,0.08026120724247325,1.8689605280992725,-0.06569330583930222,0.09490794563352334
5.4,0.07391064325243489,1.8782023468644127,-0.06139630553466585,0.08995138558435478
5.5,0.06798194613554008,1.8869508052161434,-0.05726174457635763,0.08505367796778462
5.6000000000000005,0.062458294337163364,1.8952130824579696,-0.053299829121943275,0.0802394213795743
5.7,0.057321980311151426,1.9029986894920583,-0.04951814257306897,0.07553057951365738
5.800000000000001,0.05255466582254957,1.910319198360701,-0.04592180398387685,0.07094637637588885
5.9,0.048137619514376055,1.917187964767236,-0.04251365942953042,0.06650325799999135
6.0,0.044051933936643486,1.9236198499606993,-0.039294496670206555,0.06221491453217154
6.1000000000000005,0.040278720180334744,1.9296309476736704,-0.03626327405097052,0.05809235516848865
6.2,0.03679927912644938,1.935238320994397,-0.033417355481183096,0.05414402758454617
6.300000000000001,0.033595249084098125,1.9404597531905796,-0.03075274443634226,0.050375973145777575
6.4,0.03064873023918093,1.9453135156235526,-0.02826431111472856,0.046792009244543964
6.5,0.027942386861152413,1.9498181550394884,-0.025946008110138176,0.043393930511810286
6.6000000000000005,0.025459528617153296,1.9539923017259146,-0.02379107110889631,0.0401817212959088
6.7,0.02318417263937315,1.9578544992986702,-0.021792202243889596,0.03715377267302089
6.800000000000001,0.021101088168375377,1.9614230562605188,-0.019941734694909636,0.03430709819991051
6.9,0.019195825700391224,1.9647159189386523,-0.018231777917729012,0.031637543610802954
7.0,0.017454732584829574,1.9677505649826794,-0.016654343607421483,0.029139986660302597
7.1000000000000005,0.015864956978906927,1.9705439162707128,-0.015201453011553729,0.02680852424749247
7.2,0.014414441982518829,1.973112269832178,-0.013865226617239788,0.02463664482363348
7.300000000000001,0.01309191165545897,1.9754712452354395,-0.012637957512453895,0.022617384842527066
7.4,0.01188685048002805,1.9776357468006833,-0.011512169897357014,0.02074346865447274
7.5,0.010789477675987567,1.979619938966334,-0.010480664316045232,0.01900743179898967
7.6000000000000005,0.009790717616819003,1.9814372331604813,-0.009536551191073684,0.017401728077710565
7.7,0.00888216743777283,1.9831002845818761,-0.008673274212571847,0.015918821118274806
7.800000000000001,0.008056062774304634,1.9846209973841362,-0.007884625057901547,0.014551261385192804
7.9,0.0073052424261925205,1.9860105368589147,-0.0071647508170434365,0.013291749751661586
8.0,0.006623112610895946,1.9872793473344685,-0.0065081553801693256,0.012133188849462462
8.1,0.006003611350158655,1.9884371746288072,-0.005909695916453484,0.011068723448547368
8.200000000000001,0.0054411734276052495,1.989493092024178,-0.005364575445779172,0.010091771120684934
8.3,0.004930696261002821,1.9904555288529442,-0.004868332375369748,0.009196044405453963
8.4,0.0044675069525313,1.9913323009052688,-0.004416827754539568,0.00837556563592523
8.5,0.004047330710094907,1.9921306419801292,-0.004006230889240169,0.007624675505087941
8.6,0.003666260774683266,1.9928572360062864,-0.0036330038533970133,0.00693803636780288
8.700000000000001,0.0033207299394155047,1.9935182492536898,-0.003293885343938778,0.006310631178904069
8.8,0.0030074837058955105,1.9941193622420672,-0.002985874244178827,0.005737758875240528
8.9,0.0027235550905797394,1.994665801028738,-0.0027062131884997872,0.0052150269141404415
9.0,0.002466241068195553,1.9951623676248953,-0.0024523723582284577,0.004738341592479545
9.1,0.002233080618934048,1.9956134693472338,-0.0022220336904872303,0.004303896687838371
9.200000000000001,0.002021834330098107,1.996023146962463,-0.0020130756335293284,0.003908160885700562
9.3,0.0018304654922281821,1.996395101524374,-0.0018235585441274058,0.0035478643846253988
9.4,0.0016571226212726258,1.996732719839388,-0.00165171079503935,0.003219985005421533
9.5,0.0015001233332203121,1.9970390985254582,-0.0014959156327526196,0.002921734078680238
9.600000000000001,0.0013579394947221019,1.997317066655124,-0.0013546988069992156,0.0026505423327871647
9.700000000000001,0.001229183571820469,1.9975692069920157,-0.0012267169766391306,0.0024040459569119044
9.8,0.0011125960993942758,1.9977978758465065,-0.0011107468838450398,0.0021800729836474186
9.9,0.001007034195051461,1.9980052215887452,-0.0010556190434281472,0.0020734574223868485
