t,x,y,dx,dy
0.0,3.100309576461722,-1.3757294035867582,1.9668792725931183,4.495505738678169
0.1,3.296997503721034,-0.9261788297189413,1.9356295910124799,4.43832231842205
0.2,3.487435494664218,-0.4880649399023483,1.8781795906659915,4.328287585504542
0.30000000000000004,3.6726334218542322,-0.060521312618032806,1.83212756873814,4.228176278083231
0.4,3.853861008411846,0.3575703157142979,1.7996344842763201,4.14016933610253
0.5,4.032560318709496,0.7675125546024731,1.7821791350691218,4.065915048521537
0.6000000000000001,4.2102968354256705,1.1707533254186056,1.7809152814546403,4.006791988179929
0.7000000000000001,4.388743375000424,1.568870952238459,1.7969656271349743,3.9641243982513505
0.8,4.569689960852665,1.9635782050688757,1.831648232594505,3.9393468541537344
0.9,4.755073021519325,2.356740323069206,1.8866362821521232,3.9341190313329144
1.0,4.94701721728309,2.7504020113354586,1.9640417541937794,3.9503836312248986
1.1,5.147881372358081,3.1468170493141856,2.066387736779829,3.9903411859303195
1.2000000000000002,5.360294764639056,3.5484702485215225,2.1963896287966422,4.056282154876638
1.3,5.58715929811741,3.9580734802895132,2.356399680682668,4.150167528815043
1.4000000000000001,5.831574700775589,4.378503754284531,2.547294375317666,4.272793178376039
1.5,6.096618173180943,4.812632115964721,2.766561148493234,4.422356245195127
1.6,6.384886930474236,5.2629750033235565,3.0055354436194293,4.5923879670265055
1.7000000000000002,6.697725261904829,5.731109709370022,3.2464288782154327,4.769534332674139
1.8,7.034172706117323,6.216881869858384,3.4610895569874156,4.9326394876827395
1.9000000000000001,7.389943173302312,6.71763760690657,3.6145168970452257,5.055394398652462
2.0,7.757076085526368,7.227960749588877,3.6747886299742216,5.113786269495764
2.1,8.124900899297156,7.740394860805723,3.625945254695244,5.0957508013119535
2.2,8.482265136465417,8.247110909851267,3.475520391253326,5.006795024107844
2.3000000000000003,8.820004977547821,8.741753865627292,3.250820751633059,4.86718026416999
2.4000000000000004,9.132429286792028,9.220546962685265,2.986950608950689,4.702925277142809
2.5,9.41739509933796,9.682338921055853,2.7150845154929293,4.537012679415984
2.6,9.675446189890614,10.127949498568462,2.456624316595466,4.385020913089024
2.7,9.908719962657052,10.559343103673658,2.2230662634775644,4.25504282477112
2.8000000000000003,10.120059442586127,10.978958063522686,2.0186374062568824,4.149679513085314
2.9000000000000004,10.312447443908429,11.389279006290721,1.8432562923289275,4.068273782953753
3.0,10.488710701051913,11.792612820113437,1.6947666838432696,4.008595109432536
3.1,10.651400780677083,12.190998028177228,1.5703173831336414,3.9678819923132025
3.2,10.802774177678641,12.586189218576077,1.467101155937005,3.943402394670219
3.3000000000000003,10.944821011864484,12.979678507111272,1.3826969044658899,3.9327160040962017
3.4000000000000004,11.079313558571819,13.372732419395318,1.3151942455803312,3.933773022033913
3.5,11.20785986098055,13.766433111518054,1.2632104668407695,3.944932109487951
3.6,11.331955651939973,14.161718841292908,1.2258605602333272,3.9649430524279605
3.7,11.453031973027215,14.559421722003647,1.2027108992177826,3.992917052049334
3.8000000000000003,11.57249783178353,14.960302251702775,1.193729903097207,4.028294602538081
3.9000000000000004,11.691777953646657,15.365080642511263,1.1992391779074918,4.070813519560099
4.0,11.812345667365028,15.774464955614794,1.2198623071477854,4.120474948320485
4.1000000000000005,11.935750415076214,16.18917563217536,1.2564632175317225,4.177501254332432
4.2,12.063638310871372,16.60996520648128,1.3100602815418227,4.242275395382311
4.3,12.197762471384578,17.037630711251822,1.381695177893718,4.315246044279668
4.4,12.339977346450116,17.473014415337214,1.4722272355732624,4.396776547404908
4.5,12.492207918499231,17.916986020732804,1.582017025569824,4.486910630372893
4.6000000000000005,12.65638075156408,18.370396541411793,1.7104643459820945,4.5850288503453385
4.7,12.83430078769565,18.83399179080187,1.8553897791951801,4.689387856438518
4.800000000000001,13.027458707403117,19.308274112699497,2.012317442020013,4.796585830436886
4.9,13.236764276099652,19.79330895688925,2.173847609756132,4.901095625329983
5.0,13.462228229354343,20.288493237765493,2.3294826618844766,4.995137841176334
5.1000000000000005,13.702660808476548,20.792336525124515,2.4663809315391916,5.069248875921932
5.2,13.955504415662181,21.30234301294988,2.5713578507909762,5.113782054756246
5.300000000000001,14.216932378634743,21.815092936075764,2.633884702577758,5.121153063217534
5.4,14.482281356177733,22.326573625593387,2.649054518946663,5.08805618863704
5.5,14.746743282424076,22.832704173803172,2.6191208440130964,5.016606676076698
5.6000000000000005,15.006105524980352,23.329894960808726,2.5527908317274406,4.913797850257353
5.7,15.257301448769564,23.815463743854643,2.4626733611139606,4.789576334030627
5.800000000000001,15.498640197203144,24.28781022761485,2.362180492881647,4.6545107178543965
5.9,15.729737547345893,24.746365887425522,2.2631336310086336,4.517992055648339
6.0,15.951266923404871,25.19140863874452,2.174613856564074,4.387369459070936
6.1000000000000005,16.164660318658708,25.62383977923971,2.102900629431401,4.2679024118502085
6.2,16.37184704929115,26.04498912111456,2.05204192501947,4.163186037943181
6.300000000000001,16.575068703662602,26.456476986828346,2.024638053081862,4.075735542512291
6.4,16.776774659907524,26.86013622961702,2.0225896741147764,4.00754268411216
6.5,16.979586638485557,27.257985523650778,2.0477093261115975,3.9605289541675504
6.6000000000000005,17.186316525129843,27.65224202045053,2.102176586500928,3.9368808175123604
6.7,17.400021955785743,28.04536168715325,2.188833813171893,3.9392649886347364
6.800000000000001,17.624083287764222,28.440095018177477,2.311284095811299,3.970895252463027
6.9,17.862278774948003,28.839540737645855,2.4736658997920102,4.035357072258687
7.0,18.118816467722624,29.247166432629214,2.6798312150191173,4.135985717540169
7.1000000000000005,18.398245017951826,29.66673788115389,2.931461491934222,4.274449708180796
7.2,18.70510876610947,30.102056374265374,3.2245583896724206,4.448119092708733
7.300000000000001,19.04315669588631,30.556361699695636,3.5441981534104805,4.6461374211492235
7.4,19.413948396791564,31.031283858495218,3.859247906372616,4.845472513175135
7.5,19.815006277160833,31.525456202330663,4.122038904370413,5.010689500184657
7.6000000000000005,20.238356177665647,32.03342175853215,4.279506869204521,5.102318144237774
